trip_id,vehicle_type,distance_km,duration_min,avg_speed_kmph,terrain_elevation_gain_m,temperature_c,humidity_percent,battery_start_percent,rider_weight_kg,traffic_congestion_index,time_of_day,weather_condition,num_stops,energy_consumed_wh
6702,E-Bike,2.24,13.29,17.74,137.4,19.7,32.6,58.4,51.7,5.23,Morning,Cloudy,3,215.92
6703,E-Bike,3.96,16.29,14.35,18.4,0.7,69.3,68.0,72.6,0.18,Evening,Windy,4,130.39
6704,E-Bike,5.6,26.17,17.89,23.1,14.9,47.9,90.2,59.6,5.32,Afternoon,Clear,2,155.56
6705,E-Bike,2.63,24.9,9.3,86.3,38.0,36.3,50.7,80.6,6.63,Afternoon,Cloudy,2,146.02
6706,E-Scooter,5.4,22.92,22.42,34.3,42.0,20.0,93.4,96.6,7.22,Evening,Clear,1,181.53
6707,E-Bike,3.79,35.25,9.36,0.2,21.8,61.6,39.2,75.2,9.39,Evening,Rain,4,118.61
6708,E-Scooter,3.91,29.83,16.68,3.1,20.6,38.9,86.4,108.4,9.27,Evening,Clear,1,145.21
6709,E-Scooter,3.57,10.88,23.04,10.2,29.2,48.1,30.8,86.7,1.59,Night,Clear,1,146.85
6710,E-Scooter,4.38,34.43,11.68,69.2,15.8,72.7,52.2,53.2,9.87,Night,Clear,2,203.26
6711,E-Scooter,4.12,28.22,11.61,22.1,20.1,33.1,82.1,51.6,5.74,Morning,Cloudy,0,108.78
6712,E-Scooter,3.45,23.55,14.96,8.6,19.5,72.4,27.6,66.6,5.01,Afternoon,Clear,4,115.38
6713,E-Bike,6.72,31.04,17.3,45.8,20.7,54.5,76.5,78.8,6.5,Afternoon,Clear,1,193.35
6714,E-Scooter,0.3,5.14,17.57,4.9,38.1,73.6,35.9,58.1,3.15,Evening,Rain,1,78.74
6715,E-Bike,7.09,40.47,13.09,23.7,24.2,62.4,36.4,70.8,4.37,Night,Clear,1,134.14
6716,E-Bike,9.57,60.44,10.41,41.7,35.8,34.8,97.2,80.3,4.7,Evening,Cloudy,2,241.99
6717,E-Scooter,1.11,12.47,18.56,1.8,24.7,54.0,41.6,56.2,5.8,Night,Clear,8,93.32
6718,E-Bike,0.35,5.0,12.53,26.9,21.1,55.9,68.6,65.9,4.69,Afternoon,Clear,1,65.03
6719,E-Scooter,1.78,9.69,14.84,20.7,21.4,75.8,91.9,81.9,6.61,Evening,Clear,2,110.16
6720,E-Scooter,8.44,39.98,17.84,6.9,25.3,59.9,69.5,88.0,8.04,Morning,Clear,2,222.11
6721,E-Scooter,4.38,17.36,18.22,35.3,27.7,52.1,29.9,44.0,2.82,Afternoon,Clear,0,142.61
6722,E-Bike,1.05,14.5,7.42,1.6,14.9,76.2,22.8,82.4,5.11,Evening,Clear,4,101.02
6723,E-Scooter,5.88,30.22,15.25,0.0,32.4,42.9,69.1,66.2,6.47,Morning,Clear,0,171.01
6724,E-Bike,4.22,24.7,11.97,0.5,27.6,54.2,39.6,82.4,1.63,Evening,Clear,1,80.78
6725,E-Scooter,5.0,12.25,23.5,8.2,24.5,44.0,58.5,79.1,2.13,Afternoon,Clear,1,153.65
6726,E-Bike,0.91,12.61,15.58,38.5,-2.1,66.8,98.7,69.1,6.9,Evening,Clear,1,120.21
6727,E-Scooter,3.33,16.05,23.64,73.5,21.5,62.5,28.0,76.7,4.36,Afternoon,Clear,4,217.59
6728,E-Bike,7.83,31.58,16.5,0.6,24.7,21.1,31.6,89.2,0.13,Evening,Clear,2,149.7
6729,E-Bike,7.89,41.23,13.11,,20.1,54.8,38.6,93.5,4.64,Night,Windy,0,206.64
6730,E-Scooter,2.4,15.86,13.18,21.8,24.6,74.9,58.2,77.8,7.42,Morning,Windy,2,161.33
6731,E-Scooter,6.27,31.28,18.67,0.7,25.1,47.9,53.6,71.6,8.06,Afternoon,Clear,0,168.52
6732,E-Bike,1.61,12.55,14.56,29.6,6.6,51.1,42.6,77.1,4.97,Morning,Clear,0,90.05
6733,E-Scooter,1.81,12.42,20.9,2.9,30.6,35.3,67.5,64.6,6.88,Morning,Cloudy,2,114.35
6734,E-Bike,2.51,24.33,6.83,6.3,19.2,61.1,82.1,74.7,2.39,Afternoon,Cloudy,5,56.82
6735,E-Scooter,0.62,11.59,17.4,84.5,36.0,75.2,53.0,68.9,8.56,Evening,Cloudy,3,155.32
6736,E-Bike,4.04,25.34,10.31,44.5,30.8,54.1,96.3,57.3,3.91,Afternoon,Rain,3,137.63
6737,E-Bike,1.19,9.13,16.66,11.0,9.3,45.8,83.8,81.3,2.77,Evening,Cloudy,1,87.09
6738,E-Scooter,0.71,10.98,15.15,20.8,18.1,61.8,42.8,62.4,6.46,Afternoon,Clear,0,94.2
6739,E-Scooter,1.9,15.84,16.6,97.2,25.1,45.3,59.5,72.7,6.29,Evening,Clear,1,177.25
6740,E-Scooter,2.72,19.31,13.08,22.9,36.2,58.6,70.1,68.7,6.66,Morning,Rain,2,152.9
6741,E-Scooter,2.89,9.54,21.77,16.2,11.5,44.8,39.6,56.5,2.04,Evening,Cloudy,2,118.63
6742,E-Bike,4.68,44.76,7.91,23.7,22.4,66.6,67.7,58.5,6.78,Night,Clear,2,144.42
6743,E-Bike,2.67,23.11,10.88,8.9,32.9,68.3,73.3,46.8,5.46,Morning,Windy,2,125.48
6744,E-Scooter,8.93,63.96,9.76,20.1,19.5,59.1,85.9,73.3,7.21,Afternoon,Clear,1,191.7
6745,E-Scooter,0.3,6.87,9.72,29.9,15.1,36.7,95.5,72.2,4.75,Afternoon,Clear,1,58.92
6746,E-Scooter,3.71,12.3,17.41,4.6,31.4,53.9,28.4,70.9,0.97,Evening,Clear,4,89.95
6747,E-Scooter,7.57,38.64,15.45,1.1,30.3,55.1,85.4,54.8,5.98,Afternoon,Clear,7,192.47
6748,E-Scooter,2.04,18.56,20.55,13.6,19.2,74.4,53.8,84.7,8.9,Evening,Clear,2,133.57
6749,E-Scooter,0.96,3.74,16.04,20.9,18.6,20.0,47.5,68.3,0.04,Evening,Clear,1,72.5
6750,E-Bike,3.35,18.28,18.18,30.5,14.1,64.0,68.2,85.7,5.21,Evening,Clear,3,119.45
6751,E-Bike,2.07,13.29,12.48,1.7,24.5,78.6,63.3,79.9,0.93,Afternoon,Clear,2,54.79
6752,E-Scooter,50.02,13.09,16.27,28.7,25.2,51.0,78.8,66.4,1.79,Evening,Cloudy,1,404.58939325523676
6753,E-Bike,1.83,8.4,16.36,20.0,21.1,64.5,24.9,77.9,1.55,Afternoon,Clear,5,108.07
6754,E-Scooter,6.8,34.85,17.57,53.1,26.9,62.7,67.1,75.1,9.07,Morning,Clear,3,256.06
6755,E-Bike,1.45,16.0,14.06,64.4,34.6,56.6,22.5,71.7,6.01,Evening,Clear,1,151.96
6756,E-Scooter,6.6,36.71,12.77,21.2,39.4,,77.7,72.0,4.04,Night,Cloudy,4,236.75
6757,E-Scooter,1.45,13.93,19.46,8.7,22.3,42.1,38.2,75.2,6.53,Morning,Cloudy,0,109.56
6758,E-Bike,4.44,24.43,14.68,3.4,27.7,23.7,95.8,77.3,5.11,Evening,Cloudy,3,124.83
6759,E-Scooter,5.77,35.83,15.25,53.6,18.8,52.3,36.3,52.0,9.03,Afternoon,Clear,2,218.97
6760,E-Scooter,2.68,12.55,21.65,44.0,10.8,78.7,97.3,54.4,1.73,Morning,Clear,1,157.02
6761,E-Scooter,2.24,8.32,19.57,19.0,17.2,42.4,58.3,82.5,2.31,Afternoon,Clear,1,91.0
6762,E-Bike,6.08,21.03,19.04,46.8,26.6,67.9,78.1,54.5,2.12,Evening,Clear,1,129.64
6763,E-Scooter,8.0,27.1,19.02,13.0,18.5,37.4,75.8,69.3,3.13,Evening,Clear,3,178.13
6764,E-Bike,1.81,12.74,16.95,22.2,17.2,63.6,45.1,56.5,8.37,Morning,Rain,0,123.8
6765,E-Bike,10.23,37.55,17.46,20.7,20.2,45.8,76.4,83.0,2.35,Evening,Clear,1,192.56
6766,E-Scooter,8.5,35.23,17.62,17.1,21.1,41.6,81.5,72.2,5.31,Afternoon,Clear,3,200.08
6767,E-Bike,2.23,20.48,10.42,2.7,26.8,25.3,92.7,60.6,3.09,Afternoon,Clear,2,56.51
6768,E-Bike,6.39,36.62,14.04,21.7,26.8,38.1,48.6,96.4,7.77,Evening,Clear,1,148.2
6769,E-Scooter,3.7,22.24,16.81,2.0,18.7,58.9,21.1,68.0,6.93,Morning,Clear,4,114.96
6770,E-Scooter,2.17,16.68,18.82,0.0,20.5,71.9,71.4,54.5,8.43,Afternoon,Clear,2,109.96
6771,E-Scooter,2.94,12.26,18.17,32.9,15.1,29.2,33.6,74.7,5.15,Evening,Rain,1,157.79
6772,E-Scooter,1.19,17.25,7.87,8.2,15.3,45.4,33.2,73.4,4.61,Evening,Cloudy,1,87.6
6773,E-Scooter,0.61,13.36,18.62,21.5,31.7,34.1,92.2,68.5,7.18,Afternoon,Windy,4,100.5
6774,E-Scooter,1.95,9.75,17.08,14.9,24.5,42.5,44.8,79.6,1.82,Evening,Clear,1,99.96
6775,E-Scooter,2.04,10.48,22.05,2.9,26.1,51.6,58.0,60.8,5.91,Morning,Clear,2,129.45
6776,E-Scooter,5.2,19.64,18.24,16.5,7.8,49.4,26.5,58.2,3.2,Afternoon,Clear,0,152.21
6777,E-Scooter,1.63,14.85,15.97,14.5,19.3,50.3,71.4,82.3,6.31,Morning,Cloudy,2,100.68
6778,E-Bike,1.17,14.58,7.81,22.2,24.5,53.7,92.0,78.3,1.84,Morning,Clear,0,70.78
6779,E-Scooter,4.48,24.14,16.97,12.6,25.1,62.7,55.0,70.3,6.47,Morning,Rain,0,161.82
6780,E-Bike,3.38,21.46,16.24,51.4,16.9,84.7,88.5,77.0,8.02,Afternoon,Clear,5,142.62
6781,E-Scooter,4.93,21.55,18.54,7.0,20.9,60.5,95.0,72.2,4.91,Evening,Clear,4,148.15
6782,E-Scooter,6.19,23.79,20.78,14.6,32.4,70.1,30.9,69.5,6.33,Morning,Clear,2,190.87
6783,E-Bike,0.86,2.0,14.88,26.7,22.8,54.1,53.5,47.8,1.45,Afternoon,Clear,1,53.85
6784,E-Bike,1.56,15.12,14.31,4.4,31.6,54.3,37.5,63.0,7.26,Morning,Clear,3,78.25
6785,E-Scooter,3.32,24.18,16.87,2.4,30.7,53.6,58.3,62.9,9.61,Morning,Clear,4,150.2
6786,E-Scooter,2.69,21.64,17.85,0.3,19.2,65.2,33.2,67.4,9.66,Night,Cloudy,0,127.58
6787,E-Scooter,3.53,22.25,13.92,59.0,17.9,46.2,81.4,44.4,5.6,Morning,Clear,2,178.63
6788,E-Bike,8.23,30.73,17.05,3.1,36.5,61.6,86.1,80.0,2.0,Evening,Windy,3,172.16
6789,E-Scooter,2.57,16.82,17.53,55.8,29.0,51.8,95.8,73.7,7.17,Afternoon,Clear,0,159.7
6790,E-Scooter,4.43,18.66,22.93,24.6,27.7,48.1,70.3,70.8,8.94,Afternoon,Clear,3,175.73
6791,E-Scooter,6.98,22.36,23.53,7.6,13.5,61.1,47.6,77.9,3.57,Morning,Windy,5,199.16
6792,E-Bike,9.25,41.6,16.77,31.5,36.4,54.7,71.5,58.3,6.53,Evening,Windy,3,219.69
6793,E-Bike,14.95,90.0,9.58,14.8,21.4,43.0,96.8,67.2,5.49,Night,Clear,1,247.39
6794,E-Bike,7.49,37.41,13.78,7.7,32.6,76.4,44.4,58.8,6.76,Morning,Clear,1,195.99
6795,E-Bike,3.72,23.19,16.44,3.5,26.1,55.3,62.7,53.0,8.41,Night,Cloudy,3,130.69
6796,E-Scooter,6.15,36.76,12.25,16.7,27.8,54.2,27.4,72.7,5.98,Afternoon,Cloudy,2,204.4
6797,E-Scooter,6.52,24.7,18.02,50.8,23.7,79.9,79.4,92.4,0.59,Afternoon,Windy,0,200.25
6798,E-Scooter,4.37,24.35,17.04,19.9,31.4,43.6,38.4,75.4,4.87,Afternoon,Windy,3,164.14
6799,E-Scooter,10.26,52.08,13.74,11.2,3.3,45.9,33.9,61.5,9.08,Evening,Clear,6,257.81
6800,E-Scooter,7.57,45.93,13.51,12.4,31.9,67.3,83.1,83.3,9.39,Morning,Clear,1,209.57
6801,E-Scooter,3.62,20.39,16.1,28.2,32.8,50.6,71.1,65.6,6.33,Afternoon,Clear,0,140.06
6802,E-Bike,2.73,12.57,12.59,23.8,36.2,58.6,96.4,67.1,3.68,Evening,Cloudy,3,105.56
6803,E-Scooter,1.34,14.88,10.69,19.0,8.6,31.4,57.1,84.1,6.36,Evening,Clear,2,88.38
6804,E-Scooter,3.61,23.94,15.09,5.8,28.9,56.4,26.3,61.0,6.01,Evening,Cloudy,3,115.94
6805,E-Scooter,2.07,17.41,14.01,10.2,21.9,31.1,27.2,65.9,7.64,Evening,Clear,1,82.77
6806,E-Scooter,3.26,17.88,17.92,59.6,22.1,55.9,78.1,84.0,7.02,Night,Clear,1,164.21
6807,E-Bike,0.9,10.26,17.31,9.5,22.4,22.1,29.7,76.7,6.82,Morning,Clear,5,97.12
6808,E-Scooter,5.63,24.29,21.26,26.9,14.3,55.2,58.3,71.1,7.36,Afternoon,Cloudy,4,205.66
6809,E-Scooter,0.5,3.36,26.31,34.3,23.6,83.3,63.7,51.8,2.88,Evening,Windy,3,98.97
6810,E-Scooter,6.56,33.25,15.57,5.9,22.8,36.8,37.0,66.0,7.08,Night,Clear,1,163.18
6811,E-Scooter,3.24,15.62,19.82,5.1,24.6,72.1,42.4,74.3,8.21,Afternoon,Cloudy,3,107.7
6812,E-Scooter,4.33,14.88,23.09,2.4,30.4,59.3,64.2,73.6,0.74,Afternoon,Clear,1,141.43
6813,E-Bike,2.36,20.0,13.46,63.7,35.9,57.2,23.3,88.6,7.98,Afternoon,Cloudy,3,161.74
6814,E-Scooter,3.73,18.43,17.85,0.9,32.0,42.4,68.5,61.4,5.48,Evening,Windy,4,122.27
6815,E-Scooter,1.19,14.37,14.27,22.9,23.8,80.8,42.4,49.8,9.42,Afternoon,Rain,1,120.28
6816,E-Scooter,2.24,15.28,20.43,14.7,35.6,62.8,37.8,72.1,4.73,Night,Clear,2,105.65
6817,E-Bike,2.94,21.82,14.7,1.3,18.7,43.6,26.8,67.2,8.23,Evening,Rain,2,100.51
6818,E-Bike,4.39,22.39,16.09,35.5,21.3,28.4,99.9,87.9,2.13,Evening,Clear,3,147.45
6819,E-Scooter,1.49,12.62,12.72,12.8,12.8,53.5,72.3,66.3,3.83,Night,Rain,2,86.87
6820,E-Scooter,5.59,16.71,25.26,0.1,10.7,41.9,85.2,54.2,0.26,Evening,Clear,0,143.67
6821,E-Bike,4.14,26.51,12.83,1.4,20.6,47.3,41.8,66.2,4.11,Night,Clear,0,95.4
6822,E-Bike,4.9,26.39,15.14,28.7,29.6,41.4,86.7,77.6,6.03,Afternoon,Rain,0,165.1
6823,E-Scooter,3.25,23.44,20.49,7.5,37.6,84.9,94.4,94.4,9.38,Afternoon,Rain,2,163.5
6824,E-Scooter,2.6,12.58,18.23,1.6,34.1,48.7,79.9,61.5,4.35,Night,Clear,2,126.25
6825,E-Scooter,4.39,21.31,13.16,11.4,32.4,79.4,98.5,67.0,1.56,Afternoon,Clear,3,116.86
6826,E-Bike,1.0,10.76,14.91,14.3,35.1,42.0,88.3,62.3,6.3,Morning,Cloudy,2,78.04
6827,E-Bike,4.45,29.36,14.13,27.0,15.1,45.8,93.7,54.2,6.9,Morning,Rain,3,138.18
6828,E-Scooter,2.93,9.74,22.07,78.6,22.8,45.9,22.0,83.3,3.41,Morning,Windy,0,163.27
6829,E-Scooter,3.95,19.95,17.29,1.5,18.5,28.0,70.1,55.5,4.67,Morning,Rain,1,114.41
6830,E-Bike,2.69,9.37,18.7,7.1,24.5,60.7,32.4,59.1,0.36,Afternoon,Clear,2,72.62
6831,E-Bike,4.46,23.51,13.12,6.6,18.6,39.1,50.8,56.5,0.44,Evening,Clear,2,94.33
6832,E-Scooter,6.25,22.4,16.75,70.6,24.9,59.4,28.7,73.0,1.74,Afternoon,Clear,3,229.89
6833,E-Bike,11.26,55.47,13.2,28.0,9.8,54.0,43.1,57.8,4.35,Night,Clear,4,225.59
6834,E-Scooter,3.56,15.69,17.2,42.9,29.4,46.3,45.5,70.9,2.47,Night,Clear,2,138.56
6835,E-Scooter,4.63,16.91,18.33,2.7,12.2,34.6,25.7,79.7,1.36,Night,Clear,1,145.49
6836,E-Scooter,4.0,17.01,17.13,5.3,34.2,54.5,59.4,74.4,4.72,Evening,Clear,1,118.67
6837,E-Scooter,3.14,16.65,23.78,30.2,13.2,64.4,33.8,71.8,8.76,Afternoon,Clear,2,154.81
6838,E-Bike,4.44,43.59,7.73,4.9,8.6,62.6,22.9,71.7,9.91,Morning,Clear,2,120.31
6839,E-Scooter,4.73,20.26,16.08,16.4,18.5,45.8,77.4,82.6,3.27,Afternoon,Clear,1,153.73
6840,E-Bike,2.67,16.84,15.43,10.7,30.4,77.0,58.9,61.8,6.37,Night,Clear,2,119.74
6841,E-Scooter,6.12,30.49,14.85,21.0,19.6,66.4,44.2,63.3,4.03,Evening,Clear,2,155.93
6842,E-Bike,1.77,12.1,21.58,20.7,39.9,51.0,57.2,73.7,4.49,Morning,Cloudy,4,96.4
6843,E-Bike,1.96,9.12,14.83,17.9,40.7,45.1,25.7,70.1,2.6,Afternoon,Clear,0,131.37
6844,E-Scooter,5.92,33.03,14.01,44.7,27.0,77.1,71.4,75.4,4.97,Evening,Clear,2,191.73
6845,E-Scooter,2.3,17.27,18.74,3.2,41.0,63.8,79.1,89.5,7.09,Evening,Cloudy,2,107.81
6846,E-Scooter,5.03,22.75,18.08,12.3,18.7,74.3,21.5,76.3,4.62,Evening,Clear,3,150.05
6847,E-Scooter,7.59,35.02,17.1,17.3,29.3,63.0,83.0,60.5,6.55,Morning,Clear,6,223.26
6848,E-Scooter,3.98,17.61,12.72,34.2,28.2,46.9,32.8,63.0,0.47,Evening,Clear,1,141.96
6849,E-Scooter,3.89,30.36,13.24,72.0,16.3,44.2,26.1,66.8,7.85,Evening,Cloudy,1,201.48
6850,E-Scooter,1.6,17.23,17.67,54.4,23.3,71.5,29.7,74.7,7.61,Evening,Clear,4,131.05
6851,E-Scooter,2.71,8.99,17.2,15.2,26.7,69.5,90.6,70.2,2.32,Evening,Windy,2,100.08
6852,E-Scooter,4.56,35.99,12.77,27.2,27.5,37.9,48.9,60.5,8.47,Evening,Clear,4,159.96
6853,E-Scooter,4.28,19.11,19.18,13.9,8.1,42.9,87.3,65.2,5.59,Evening,Rain,2,162.33
6854,E-Scooter,4.57,18.1,24.06,10.0,18.0,54.2,86.4,88.9,4.91,Night,Rain,2,183.14
6855,E-Scooter,2.78,19.45,20.07,2.0,23.7,69.4,32.8,63.7,9.84,Evening,Clear,0,120.51
6856,E-Scooter,5.02,20.37,20.56,0.0,36.5,59.4,37.9,74.6,4.41,Night,Clear,1,156.59
6857,E-Bike,3.28,10.79,16.05,21.9,20.0,36.8,56.4,91.2,0.74,Morning,Clear,3,132.47
6858,E-Bike,2.08,9.0,18.95,10.8,26.8,60.0,71.2,67.8,0.53,Afternoon,Clear,3,71.43
6859,E-Bike,1.67,17.54,14.44,45.9,29.2,50.1,91.0,46.3,9.11,Afternoon,Cloudy,0,133.04
6860,E-Scooter,0.55,7.05,21.75,14.5,41.0,62.9,75.7,68.0,3.1,Evening,Clear,2,96.66
6861,E-Bike,8.04,55.64,9.68,53.2,22.4,50.7,22.6,61.1,5.04,Evening,Clear,3,198.68
6862,E-Scooter,5.67,27.3,23.56,10.1,28.4,58.9,47.0,85.1,9.02,Afternoon,Cloudy,4,198.24
6863,E-Scooter,4.82,26.27,16.76,0.5,32.2,51.2,82.9,82.6,4.36,Afternoon,Windy,2,119.71
6864,E-Bike,4.05,27.91,14.68,39.4,22.5,86.9,22.8,56.5,8.71,Morning,Clear,3,136.03
6865,E-Bike,4.14,19.71,17.61,8.9,28.3,54.0,40.7,60.7,3.43,Evening,Clear,2,101.61
6866,E-Bike,0.81,12.97,16.75,44.6,20.1,34.4,76.2,59.9,6.98,Night,Clear,1,108.59
6867,E-Scooter,3.16,29.56,11.23,20.5,25.5,41.6,63.8,74.8,9.95,Afternoon,Rain,3,124.16
6868,E-Scooter,2.58,9.58,27.85,3.1,16.0,54.7,59.4,72.8,4.48,Afternoon,Clear,0,135.22
6869,E-Scooter,6.36,21.88,19.47,75.6,19.0,55.1,95.8,79.1,2.75,Night,Clear,1,211.58
6870,E-Scooter,1.46,9.2,14.69,33.4,24.2,52.5,97.3,55.0,3.14,Evening,Clear,0,76.81
6871,E-Bike,1.94,19.39,14.06,89.6,35.3,40.0,57.2,81.9,6.98,Morning,Windy,2,191.17
6872,E-Scooter,7.51,41.58,12.09,14.1,17.9,46.7,91.0,71.5,5.0,Evening,Clear,3,185.42
6873,E-Scooter,1.97,13.87,17.06,14.4,20.7,44.9,40.3,81.2,7.01,Evening,Cloudy,0,136.26
6874,E-Scooter,5.05,18.24,15.91,48.2,31.7,52.4,63.3,81.8,0.9,Afternoon,Windy,2,176.52
6875,E-Scooter,1.43,13.06,10.43,14.7,18.9,57.9,30.2,88.7,7.65,Evening,Clear,1,80.6
6876,E-Scooter,4.05,19.33,19.17,3.7,9.6,55.1,51.0,81.4,6.19,Evening,Windy,2,155.12
6877,E-Bike,5.34,24.21,15.78,5.1,32.4,48.0,73.5,52.6,4.75,Afternoon,Rain,0,160.09
6878,E-Bike,7.57,31.33,17.37,30.5,19.6,51.0,96.8,100.5,2.65,Evening,Clear,5,174.06
6879,E-Scooter,3.3,16.68,15.51,30.6,26.1,42.9,87.4,64.2,4.08,Night,Clear,0,122.75
6880,E-Scooter,1.57,9.84,16.37,4.5,18.1,81.2,43.6,70.0,4.13,Morning,Clear,3,81.98
6881,E-Scooter,0.88,6.94,13.7,11.3,17.5,66.7,78.9,62.3,2.25,Afternoon,Clear,2,77.33
6882,E-Scooter,5.9,22.66,15.88,44.2,20.4,58.8,88.2,73.7,1.72,Morning,Clear,1,206.09
6883,E-Scooter,6.61,35.68,12.22,15.7,30.2,,71.6,73.4,2.25,Night,Cloudy,4,172.06
6884,E-Scooter,7.36,41.07,11.92,6.3,27.5,74.4,74.1,47.9,5.27,Afternoon,Clear,4,171.05
6885,E-Bike,5.43,23.71,16.37,13.2,16.1,45.5,69.8,88.6,2.16,Night,Clear,5,137.12
6886,E-Bike,3.4,9.01,21.9,12.6,35.9,69.5,68.5,60.0,2.61,Night,Clear,2,139.56
6887,E-Bike,5.45,17.75,15.8,49.8,28.9,74.3,44.0,78.2,0.52,Morning,Rain,4,176.32
6888,E-Bike,1.88,8.61,16.23,20.8,23.5,57.9,34.0,80.9,3.58,Afternoon,Rain,1,89.61
6889,E-Scooter,10.0,40.86,17.68,41.9,31.7,70.5,49.0,75.1,4.46,Morning,Clear,2,274.89
6890,E-Scooter,3.03,15.68,14.77,11.2,21.8,59.6,65.6,69.2,0.53,Evening,Cloudy,3,105.41
6891,E-Scooter,3.31,15.77,22.56,2.2,33.3,70.1,57.5,51.0,5.16,Morning,Clear,2,155.72
6892,E-Bike,3.89,20.32,14.58,13.9,20.9,48.6,73.9,87.4,6.1,Evening,Rain,1,129.81
6893,E-Scooter,3.31,19.01,18.29,24.9,19.6,33.3,85.8,80.5,6.11,Morning,Clear,4,152.16
6894,E-Bike,3.58,22.36,15.23,6.3,25.9,33.9,69.0,83.5,3.64,Evening,Clear,0,100.41
6895,E-Scooter,6.8,31.9,15.33,35.0,17.6,83.0,87.7,67.3,3.21,Morning,Rain,0,191.72
6896,E-Bike,5.49,27.21,14.23,17.6,26.4,65.8,75.0,72.3,1.82,Afternoon,Windy,2,128.44
6897,E-Scooter,1.83,15.13,15.86,45.5,33.9,48.7,81.9,74.4,4.25,Morning,Cloudy,2,113.19
6898,E-Scooter,0.48,10.66,13.58,33.8,18.9,55.1,22.0,77.2,8.18,Night,Cloudy,3,140.48
6899,E-Bike,1.1,14.4,12.86,2.3,31.4,44.2,59.0,74.1,7.41,Afternoon,Clear,3,88.3
6900,E-Scooter,1.96,24.04,16.83,36.0,33.8,47.0,48.2,74.4,9.08,Morning,Cloudy,3,137.14
6901,E-Scooter,3.17,17.92,17.09,17.9,26.9,34.8,96.4,72.7,6.33,Afternoon,Clear,2,103.89
6902,E-Bike,6.02,33.36,12.02,6.0,32.1,52.4,98.5,75.7,4.97,Afternoon,Clear,1,124.11
6903,E-Scooter,4.12,27.65,16.68,9.2,27.2,52.1,30.9,52.9,9.24,Morning,,3,149.61
6904,E-Scooter,2.13,13.17,20.44,2.1,26.0,51.9,69.4,59.4,4.91,Evening,Cloudy,1,109.65
6905,E-Bike,8.14,41.2,15.52,16.0,22.1,51.8,54.4,76.7,6.74,Evening,Windy,2,191.27
6906,E-Scooter,4.31,13.7,26.8,35.2,13.8,73.6,25.3,71.9,3.45,Evening,Clear,2,172.86
6907,E-Scooter,1.08,2.55,26.5,3.0,34.3,47.8,42.9,77.3,0.38,Afternoon,Clear,3,77.52
6908,E-Scooter,1.79,9.45,21.38,2.3,14.4,50.1,29.3,46.0,2.58,Evening,Clear,2,75.01
6909,E-Bike,4.75,23.43,12.67,133.5,13.8,63.3,22.1,60.1,3.55,Night,Cloudy,4,225.57
6910,E-Scooter,1.66,5.58,23.43,27.0,21.4,75.5,63.6,83.7,1.24,Evening,Rain,0,107.71
6911,E-Scooter,15.0,50.21,20.33,6.4,6.3,48.7,34.3,68.7,7.34,Morning,Clear,3,323.78
6912,E-Bike,9.03,46.82,13.62,89.4,39.0,81.1,73.9,83.0,6.63,Evening,Clear,1,263.02
6913,E-Scooter,1.51,6.46,15.5,26.3,16.0,50.7,98.4,69.4,1.95,Night,Windy,3,144.75
6914,E-Scooter,2.37,20.66,17.46,12.2,24.5,64.0,54.6,60.9,8.06,Evening,Clear,2,116.97
6915,E-Scooter,0.32,2.0,21.21,8.5,30.4,60.4,24.3,66.8,0.06,Afternoon,Clear,3,78.92
6916,E-Scooter,1.77,17.29,17.41,7.8,25.8,64.2,45.1,76.8,9.7,Night,Clear,0,117.84
6917,E-Scooter,2.06,11.55,17.66,2.2,24.1,65.1,71.8,98.9,3.99,Afternoon,Windy,4,132.83
6918,E-Bike,9.59,65.73,9.18,2.8,35.2,68.3,31.4,75.7,2.59,Afternoon,Clear,2,145.31
6919,E-Bike,5.61,35.8,10.73,11.2,10.8,61.9,49.3,62.1,2.55,Afternoon,Clear,2,142.94
6920,E-Scooter,5.82,26.01,12.6,15.2,34.1,46.6,72.1,62.6,0.11,Morning,Rain,2,153.82
6921,E-Bike,4.63,26.57,14.97,70.9,40.5,49.6,31.9,62.0,3.62,Afternoon,Cloudy,2,159.93
6922,E-Scooter,3.18,8.33,21.27,32.0,35.4,47.5,37.8,83.4,2.12,Morning,Clear,2,142.21
6923,E-Bike,2.36,19.68,12.71,13.4,24.7,45.3,81.0,85.5,6.17,Evening,Cloudy,1,90.5
6924,E-Scooter,1.16,10.58,15.51,8.7,30.7,84.7,85.7,76.3,3.2,Evening,Windy,1,103.68
6925,E-Bike,8.86,38.0,15.68,37.5,24.8,70.2,26.8,72.5,6.25,Evening,Cloudy,1,191.24
6926,E-Scooter,2.48,17.1,17.07,31.6,26.3,58.1,58.6,56.8,6.08,Morning,Cloudy,1,125.52
6927,E-Scooter,1.61,12.32,18.39,3.6,21.6,53.0,50.8,76.8,5.59,Afternoon,Clear,2,91.9
6928,E-Scooter,4.76,19.28,19.2,61.1,18.0,63.1,22.6,78.8,5.23,Afternoon,Windy,2,202.65
6929,E-Bike,1.48,17.83,13.75,8.1,24.7,54.5,47.2,76.0,9.81,Night,Cloudy,2,117.11
6930,E-Bike,3.95,18.5,17.0,13.9,13.5,67.2,26.2,85.1,5.49,Afternoon,Clear,1,109.91
